,شهر,تاريخ الشراء,رقم الكارت,هل انت راض عن جودة اللحوم المقدمه داخل القسم,هل انت راض عن وقت التسويه للحوم المباعه بالقسم,هل انت راض عن مذاق اللحوم الموجوده بالقسم,هل انت راض عن مستوى جودة الخدمه بشكل عام,هل هناك اي ملاحظات او اصناف ترغب في توافرها,نوع الاستبيان
5231,يوليو,45132,513804,نعم,نعم,نعم,نعم,لا,شكر
5232,يوليو,45132,513926,نعم,نعم,نعم,نعم,لا,شكر
5233,يوليو,45132,514053,نعم,نعم,نعم,نعم,لا,شكر
5234,يوليو,45132,514227,نعم,نعم,نعم,نعم,لا,شكر
5235,يوليو,45132,514307,نعم,نعم,نعم,نعم,لا,شكر
5236,يوليو,45132,514574,نعم,نعم,نعم,نعم,لا,شكر
5237,يوليو,45132,514622,نعم,نعم,نعم,نعم,لا,شكر
5238,يوليو,45132,515221,نعم,نعم,نعم,نعم,لا,شكر
5239,يوليو,45132,515232,نعم,نعم,نعم,نعم,لا,شكر
5240,يوليو,45132,515272,نعم,نعم,نعم,نعم,لا,شكر
5241,يوليو,45132,515413,نعم,نعم,نعم,نعم,لا,شكر
5242,يوليو,45132,515917,نعم,نعم,نعم,نعم,لا,شكر
5243,يوليو,45132,517226,نعم,نعم,نعم,نعم,لا,شكر
5244,يوليو,45132,517356,نعم,نعم,نعم,نعم,لا,شكر
5245,يوليو,45132,517587,نعم,نعم,نعم,نعم,لا,شكر
5246,يوليو,45132,517813,نعم,نعم,نعم,نعم,لا,شكر
5247,يوليو,45132,517892,نعم,نعم,نعم,نعم,لا,شكر
5248,يوليو,45132,518714,نعم,نعم,نعم,نعم,لا,شكر
5249,يوليو,45132,519066,نعم,نعم,نعم,نعم,لا,شكر
5250,يوليو,45132,519099,نعم,نعم,نعم,نعم,لا,شكر
5251,يوليو,45132,519148,نعم,نعم,نعم,نعم,لا,شكر
5252,يوليو,45132,519487,نعم,نعم,نعم,نعم,لا,شكر
5253,يوليو,45132,519740,نعم,نعم,نعم,لا,نعم,شكوي
5254,يوليو,45132,520577,نعم,نعم,نعم,نعم,لا,شكر
5255,يوليو,45132,521866,نعم,نعم,نعم,نعم,لا,شكر
5256,يوليو,45132,522081,نعم,نعم,نعم,لا,نعم,شكوي
5257,يوليو,45132,522688,نعم,نعم,نعم,نعم,لا,شكر
5258,يوليو,45112,231540,نعم,نعم,نعم,نعم,لا,شكر
5259,يوليو,45112,507887,نعم,نعم,نعم,نعم,لا,شكر
5260,يوليو,45112,507949,نعم,نعم,نعم,نعم,نعم,شكوي
5261,يوليو,45112,508394,نعم,نعم,نعم,لا,نعم,شكوي
5262,يوليو,45112,509002,لا,نعم,نعم,لا,نعم,شكوي
5263,يوليو,45112,509243,نعم,نعم,نعم,نعم,لا,شكر
5264,يوليو,45112,509511,نعم,نعم,نعم,نعم,لا,شكر
5265,يوليو,45112,510239,نعم,نعم,نعم,نعم,لا,شكر
5266,يوليو,45112,510889,نعم,نعم,نعم,نعم,لا,شكوي
5267,يوليو,45112,513356,نعم,نعم,نعم,نعم,لا,شكر
5268,يوليو,45112,513974,نعم,نعم,نعم,نعم,لا,شكر
5269,يوليو,45112,514423,نعم,نعم,نعم,نعم,لا,شكر
5270,يوليو,45112,515170,نعم,نعم,نعم,نعم,لا,شكر
5271,يوليو,45112,515459,نعم,نعم,نعم,نعم,لا,شكر
5272,يوليو,45112,516122,نعم,نعم,نعم,نعم,لا,شكر
5273,يوليو,45112,516308,نعم,نعم,نعم,نعم,لا,شكر
5274,يوليو,45133,421965,لا,لا,لا,نعم,نعم,شكوي
5275,يوليو,45133,442500,نعم,نعم,نعم,نعم,لا,شكر
5276,يوليو,45133,507307,نعم,نعم,نعم,لا,نعم,شكوي
5277,يوليو,45133,507500,نعم,نعم,نعم,نعم,لا,شكر
5278,يوليو,45133,507933,نعم,نعم,نعم,نعم,لا,شكر
5279,يوليو,45133,508397,نعم,نعم,نعم,لا,نعم,شكوي
5280,يوليو,45133,508485,نعم,نعم,نعم,نعم,لا,شكر
5281,يوليو,45133,508525,نعم,نعم,نعم,نعم,لا,شكر
5282,يوليو,45133,509127,نعم,نعم,نعم,نعم,لا,شكر
5283,يوليو,45133,509511,لا,نعم,نعم,نعم,نعم,شكوي
5284,يوليو,45133,509877,نعم,نعم,نعم,لا,نعم,شكوي
5285,يوليو,45133,510305,نعم,نعم,نعم,نعم,لا,شكر
5286,يوليو,45133,510553,نعم,نعم,نعم,نعم,لا,شكر
5287,يوليو,45133,511237,نعم,نعم,نعم,نعم,لا,شكر
5288,يوليو,45133,512234,نعم,نعم,نعم,نعم,لا,شكر
5289,يوليو,45133,512602,نعم,نعم,نعم,نعم,لا,شكر
5290,يوليو,45133,512619,نعم,نعم,نعم,نعم,لا,شكر
5291,يوليو,45133,513020,نعم,نعم,نعم,نعم,لا,شكر
5292,يوليو,45133,513211,نعم,نعم,نعم,نعم,لا,شكر
5293,يوليو,45133,513275,نعم,نعم,نعم,نعم,لا,شكر
5294,يوليو,45133,513397,نعم,نعم,نعم,لا,نعم,شكوي
5295,يوليو,45133,513439,نعم,نعم,نعم,نعم,لا,شكر
5296,يوليو,45133,513520,نعم,نعم,نعم,نعم,لا,شكر
5297,يوليو,45133,514119,نعم,نعم,نعم,نعم,لا,شكر
5298,يوليو,45133,514167,نعم,نعم,نعم,نعم,لا,شكر
5299,يوليو,45133,514541,نعم,نعم,نعم,نعم,لا,شكر
5300,يوليو,45133,515167,نعم,نعم,نعم,نعم,لا,شكر
5301,يوليو,45133,515352,نعم,نعم,نعم,نعم,لا,شكر
5302,يوليو,45133,515595,نعم,نعم,نعم,نعم,لا,شكر
5303,يوليو,45133,516943,نعم,نعم,نعم,نعم,لا,شكر
5304,يوليو,45133,517603,نعم,نعم,نعم,نعم,لا,شكر
5305,يوليو,45133,518481,نعم,نعم,نعم,نعم,لا,شكر
5306,يوليو,45133,518554,نعم,نعم,نعم,نعم,لا,شكر
5307,يوليو,45133,518728,نعم,نعم,نعم,نعم,لا,شكر
5308,يوليو,45133,520286,نعم,نعم,نعم,نعم,لا,شكر
5309,يوليو,45133,521361,نعم,نعم,نعم,نعم,لا,شكر
5310,يوليو,45133,522357,نعم,نعم,نعم,نعم,لا,شكر
5311,يوليو,45133,522389,نعم,نعم,نعم,نعم,لا,شكر
5312,يوليو,45133,522892,نعم,نعم,نعم,نعم,لا,شكر
5313,يوليو,45120,188410,نعم,نعم,نعم,نعم,لا,شكر
5314,يوليو,45120,508927,نعم,نعم,نعم,لا,نعم,شكوي
5315,يوليو,45120,510292,نعم,نعم,نعم,نعم,لا,شكر
5316,يوليو,45120,510494,نعم,نعم,نعم,نعم,لا,شكر
5317,يوليو,45120,510722,نعم,نعم,نعم,نعم,لا,شكر
5318,يوليو,45120,511147,نعم,نعم,نعم,نعم,لا,شكر
5319,يوليو,45120,511273,نعم,نعم,نعم,نعم,لا,شكر
5320,يوليو,45120,512036,نعم,نعم,نعم,نعم,لا,شكر
5321,يوليو,45120,512072,نعم,نعم,نعم,نعم,لا,شكر
5322,يوليو,45120,512145,نعم,نعم,نعم,نعم,لا,شكر
5323,يوليو,45120,512431,نعم,نعم,نعم,نعم,لا,شكر
5324,يوليو,45120,513013,نعم,نعم,نعم,نعم,لا,شكر
5325,يوليو,45120,513126,نعم,نعم,نعم,نعم,لا,شكر
5326,يوليو,45120,513347,نعم,نعم,نعم,نعم,لا,شكر
5327,يوليو,45120,513641,نعم,نعم,نعم,نعم,لا,شكر
5328,يوليو,45120,513751,نعم,نعم,نعم,نعم,لا,شكر
5329,يوليو,45120,514141,نعم,نعم,نعم,لا,نعم,شكوي
5330,يوليو,45120,514370,نعم,نعم,نعم,نعم,لا,شكر
5331,يوليو,45120,515078,نعم,نعم,نعم,نعم,لا,شكر
5332,يوليو,45120,515594,نعم,نعم,نعم,نعم,لا,شكر
5333,يوليو,45120,517604,نعم,نعم,نعم,نعم,لا,شكر
5334,يوليو,45120,518781,نعم,نعم,نعم,نعم,لا,شكر
5335,يوليو,45120,518888,نعم,نعم,نعم,نعم,لا,شكر
5336,يوليو,45120,519066,نعم,نعم,نعم,نعم,لا,شكر
5337,يوليو,45120,519602,نعم,نعم,نعم,نعم,لا,شكر
5338,يوليو,45120,520886,نعم,نعم,نعم,نعم,لا,شكر
5339,يوليو,45120,523120,نعم,نعم,نعم,نعم,لا,شكر
5340,يوليو,45120,523491,نعم,نعم,نعم,نعم,لا,شكر
5341,يوليو,45120,525410,نعم,نعم,نعم,نعم,لا,شكر
5342,يوليو,45120,527130,نعم,نعم,نعم,نعم,لا,شكر
5343,يوليو,45120,527613,نعم,نعم,نعم,نعم,لا,شكر
5344,يوليو,45120,528120,نعم,نعم,نعم,نعم,لا,شكر
5345,يوليو,45120,528241,نعم,نعم,نعم,نعم,لا,شكر
5346,يوليو,45120,528470,نعم,نعم,نعم,نعم,لا,شكر
5347,يوليو,45120,529385,نعم,نعم,نعم,نعم,لا,شكر
5348,يوليو,45120,600938,لا,لا,لا,نعم,نعم,شكوي
5349,يوليو,45120,600971,نعم,نعم,نعم,نعم,لا,شكر
5350,يوليو,45120,601704,نعم,نعم,نعم,نعم,لا,شكر
5351,يوليو,45120,603321,نعم,نعم,نعم,نعم,لا,شكر
5352,يوليو,45120,604207,نعم,نعم,نعم,نعم,لا,شكر
5353,يوليو,45120,604683,نعم,نعم,نعم,نعم,لا,شكر
5354,يوليو,45120,605819,نعم,نعم,نعم,نعم,لا,شكر
5355,يوليو,45120,605970,نعم,نعم,نعم,نعم,لا,شكر
5356,يوليو,45124,160379,نعم,نعم,نعم,نعم,لا,شكر
5357,يوليو,45124,233248,نعم,نعم,نعم,نعم,لا,شكر
5358,يوليو,45124,264411,نعم,نعم,نعم,نعم,لا,شكر
5359,يوليو,45124,507153,نعم,نعم,نعم,نعم,لا,شكر
5360,يوليو,45124,508317,نعم,نعم,نعم,نعم,لا,شكر
5361,يوليو,45124,508461,نعم,نعم,نعم,نعم,لا,شكر
5362,يوليو,45124,510171,نعم,نعم,نعم,نعم,لا,شكر
5363,يوليو,45124,510227,نعم,نعم,نعم,نعم,لا,شكر
5364,يوليو,45124,510412,نعم,نعم,نعم,نعم,لا,شكر
5365,يوليو,45124,511295,نعم,نعم,نعم,نعم,لا,شكر
5366,يوليو,45124,511581,نعم,نعم,نعم,نعم,لا,شكر
5367,يوليو,45124,512234,نعم,نعم,نعم,نعم,لا,شكر
5368,يوليو,45124,512295,نعم,نعم,نعم,نعم,لا,شكر
5369,يوليو,45124,512693,نعم,نعم,نعم,نعم,لا,اقتراح
5370,يوليو,45124,514105,نعم,نعم,نعم,نعم,لا,شكر
5371,يوليو,45124,514108,لا,لا,لا,لا,نعم,شكوي
5372,يوليو,45124,514394,نعم,نعم,نعم,نعم,نعم,اقتراح
5373,يوليو,45124,514423,نعم,نعم,نعم,نعم,لا,شكر
5374,يوليو,45124,514781,نعم,نعم,نعم,نعم,لا,شكر
5375,يوليو,45124,515028,نعم,نعم,نعم,نعم,لا,شكر
5376,يوليو,45124,515121,نعم,نعم,نعم,نعم,لا,اقتراح
5377,يوليو,45124,515330,نعم,نعم,نعم,نعم,لا,شكر
5378,يوليو,45124,516404,نعم,نعم,نعم,نعم,لا,شكر
5379,يوليو,45124,517226,نعم,نعم,نعم,نعم,لا,شكر
5380,يوليو,45124,517515,لا,لا,لا,لا,نعم,شكوي
5381,يوليو,45124,517518,لا,لا,لا,لا,نعم,شكوي
5382,يوليو,45124,517579,نعم,نعم,نعم,نعم,لا,شكر
5383,يوليو,45124,519060,نعم,نعم,نعم,نعم,لا,شكر
5384,يوليو,45124,519107,نعم,نعم,نعم,نعم,لا,شكر
5385,يوليو,45124,519353,نعم,نعم,نعم,نعم,لا,شكر
5386,يوليو,45124,520084,نعم,نعم,نعم,نعم,لا,شكر
5387,يوليو,45124,520130,نعم,نعم,نعم,نعم,لا,شكر
5388,يوليو,45124,520763,نعم,نعم,نعم,نعم,نعم,شكر
5389,يوليو,45124,521221,نعم,نعم,نعم,نعم,لا,شكر
5390,يوليو,45124,521450,نعم,نعم,نعم,نعم,لا,شكر
5391,يوليو,45124,522357,لا,لا,لا,لا,نعم,شكوي
5392,يوليو,45124,522388,نعم,نعم,نعم,نعم,لا,شكر
5393,يوليو,45124,522523,نعم,نعم,نعم,نعم,لا,شكر
5394,يوليو,45124,522835,لا,لا,لا,لا,نعم,شكوي
5395,يوليو,45124,522843,نعم,نعم,نعم,نعم,لا,شكر
5396,يوليو,45124,523383,نعم,نعم,نعم,نعم,لا,شكر
5397,يوليو,45124,525463,نعم,نعم,نعم,نعم,لا,شكر
5398,يوليو,45124,525562,نعم,نعم,نعم,نعم,لا,شكر
5399,يوليو,45124,525834,لا,لا,لا,لا,نعم,شكوي
5400,يوليو,45124,526430,نعم,نعم,نعم,نعم,لا,شكر
5401,يوليو,45124,526654,نعم,نعم,نعم,نعم,لا,شكر
5402,يوليو,45124,528210,نعم,نعم,نعم,نعم,لا,شكر
5403,يوليو,45124,528259,نعم,نعم,نعم,نعم,لا,شكر
5404,يوليو,45124,528273,نعم,نعم,نعم,نعم,لا,شكر
5405,يوليو,45124,529275,نعم,نعم,نعم,نعم,لا,شكر
5406,يوليو,45124,529795,نعم,نعم,نعم,نعم,لا,شكر
5407,يوليو,45134,273049,نعم,نعم,نعم,نعم,لا,شكر
5408,يوليو,45134,349833,نعم,نعم,نعم,نعم,لا,شكر
5409,يوليو,45134,508327,نعم,نعم,نعم,نعم,لا,شكر
5410,يوليو,45134,508424,نعم,نعم,نعم,نعم,لا,شكر
5411,يوليو,45134,508491,نعم,نعم,نعم,لا,نعم,شكوي
5412,يوليو,45134,508544,نعم,نعم,نعم,نعم,لا,شكر
5413,يوليو,45134,510356,نعم,نعم,نعم,نعم,لا,شكر
5414,يوليو,45134,510497,نعم,نعم,نعم,نعم,لا,شكر
5415,يوليو,45134,510787,نعم,نعم,نعم,نعم,لا,شكر
5416,يوليو,45134,510959,نعم,نعم,نعم,لا,نعم,شكوي
5417,يوليو,45134,512581,نعم,نعم,نعم,نعم,لا,شكر
5418,يوليو,45134,514600,نعم,نعم,نعم,نعم,لا,شكر
5419,يوليو,45134,514612,نعم,نعم,نعم,نعم,لا,شكر
5420,يوليو,45134,515116,نعم,نعم,نعم,نعم,لا,شكر
5421,يوليو,45134,515893,نعم,نعم,نعم,نعم,لا,شكر
5422,يوليو,45134,516360,نعم,نعم,نعم,نعم,لا,شكر
5423,يوليو,45134,516421,نعم,نعم,نعم,نعم,لا,شكر
5424,يوليو,45134,517312,نعم,نعم,نعم,نعم,لا,شكر
5425,يوليو,45134,517716,نعم,نعم,نعم,نعم,لا,شكر
5426,يوليو,45134,517788,نعم,نعم,نعم,نعم,لا,شكر
5427,يوليو,45134,519639,نعم,نعم,نعم,لا,نعم,اقتراح
5428,يوليو,45134,520096,نعم,نعم,نعم,نعم,لا,شكر
5429,يوليو,45134,520160,نعم,نعم,نعم,نعم,لا,شكر
5430,يوليو,45134,520324,نعم,نعم,نعم,نعم,لا,شكر
5431,يوليو,45134,520883,نعم,نعم,نعم,لا,نعم,شكر
5432,يوليو,45134,521839,نعم,نعم,نعم,نعم,لا,شكر
5433,يوليو,45134,522620,نعم,نعم,نعم,نعم,لا,شكر
5434,يوليو,45134,523068,نعم,نعم,نعم,نعم,لا,شكر
5435,يوليو,45134,526712,نعم,نعم,نعم,نعم,لا,شكر
5436,يوليو,45134,526948,نعم,نعم,نعم,نعم,لا,شكر
5437,يوليو,45134,527140,نعم,نعم,نعم,نعم,لا,شكر
5438,يوليو,45134,528018,نعم,نعم,نعم,نعم,لا,شكر
5439,يوليو,45134,528234,نعم,نعم,نعم,نعم,لا,شكر
5440,يوليو,45135,492352,لا,لا,لا,لا,نعم,شكوي
5441,يوليو,45135,507572,نعم,نعم,نعم,نعم,لا,شكر
5442,يوليو,45135,507765,نعم,نعم,نعم,نعم,لا,شكر
5443,يوليو,45135,508138,لا,لا,لا,لا,نعم,شكوي
5444,يوليو,45135,508396,نعم,نعم,نعم,نعم,لا,شكر
5445,يوليو,45135,508494,لا,لا,لا,لا,نعم,شكوي
5446,يوليو,45135,508822,نعم,نعم,نعم,نعم,لا,شكر
5447,يوليو,45135,508907,لا,لا,لا,لا,نعم,شكوي
5448,يوليو,45135,509007,نعم,نعم,نعم,نعم,لا,شكر
5449,يوليو,45135,509219,نعم,نعم,نعم,نعم,لا,شكر
5450,يوليو,45135,509877,لا,لا,لا,لا,نعم,شكوي
5451,يوليو,45135,510759,نعم,نعم,نعم,نعم,لا,شكر
5452,يوليو,45135,510776,نعم,نعم,نعم,نعم,لا,شكر
5453,يوليو,45135,510858,نعم,نعم,نعم,نعم,لا,شكر
5454,يوليو,45135,510957,لا,لا,لا,لا,نعم,شكوي
5455,يوليو,45135,511450,نعم,نعم,نعم,نعم,لا,شكر
5456,يوليو,45135,511954,لا,لا,لا,لا,نعم,شكوي
5457,يوليو,45135,512139,نعم,نعم,نعم,نعم,لا,شكر
5458,يوليو,45135,512429,نعم,نعم,نعم,نعم,لا,شكر
5459,يوليو,45135,512947,نعم,نعم,نعم,نعم,لا,شكر
5460,يوليو,45135,513641,لا,لا,لا,لا,نعم,شكوي
5461,يوليو,45135,514007,نعم,نعم,نعم,نعم,لا,شكر
5462,يوليو,45135,514420,نعم,نعم,نعم,نعم,لا,شكر
5463,يوليو,45135,515261,نعم,نعم,نعم,نعم,لا,شكر
5464,يوليو,45135,516143,نعم,نعم,نعم,نعم,لا,شكر
5465,يوليو,45135,516599,نعم,نعم,نعم,نعم,لا,شكر
5466,يوليو,45135,517478,نعم,نعم,نعم,نعم,لا,شكر
5467,يوليو,45135,517585,نعم,نعم,نعم,نعم,لا,شكر
5468,يوليو,45135,517762,نعم,نعم,نعم,نعم,نعم,اقتراح
5469,يوليو,45135,518246,نعم,نعم,نعم,نعم,لا,شكر
5470,يوليو,45135,518592,نعم,نعم,نعم,نعم,لا,شكر
5471,يوليو,45135,519891,نعم,نعم,نعم,نعم,لا,شكر
5472,يوليو,45135,520210,نعم,نعم,نعم,نعم,نعم,اقتراح
5473,يوليو,45135,520273,نعم,نعم,نعم,نعم,لا,شكر
5474,يوليو,45135,520280,نعم,نعم,نعم,نعم,لا,شكر
5475,يوليو,45135,520550,نعم,نعم,نعم,نعم,لا,شكر
5476,يوليو,45135,520642,نعم,نعم,نعم,نعم,لا,شكر
5477,يوليو,45135,521221,نعم,نعم,نعم,نعم,لا,شكر
5478,يوليو,45135,521789,نعم,نعم,نعم,نعم,لا,شكر
5479,يوليو,45135,522058,نعم,نعم,نعم,نعم,لا,شكر
5480,يوليو,45135,522148,لا,لا,لا,لا,نعم,شكوي
5481,يوليو,45135,522151,نعم,نعم,نعم,نعم,لا,شكر
5482,يوليو,45135,522158,نعم,نعم,نعم,نعم,لا,شكر
5483,يوليو,45135,522254,نعم,نعم,نعم,نعم,لا,شكر
5484,يوليو,45135,522285,نعم,نعم,نعم,نعم,لا,شكر
5485,يوليو,45136,229238,نعم,نعم,نعم,نعم,نعم,اقتراح
5486,يوليو,45136,372494,لا,نعم,نعم,لا,نعم,شكوي
5487,يوليو,45136,503234,نعم,نعم,نعم,نعم,لا,شكر
5488,يوليو,45136,507312,نعم,نعم,نعم,نعم,لا,شكر
5489,يوليو,45136,507399,نعم,نعم,نعم,نعم,لا,شكر
5490,يوليو,45136,507415,نعم,نعم,نعم,نعم,لا,شكر
5491,يوليو,45136,507500,نعم,نعم,نعم,نعم,لا,شكر
5492,يوليو,45136,507563,نعم,نعم,نعم,نعم,لا,اقتراح
5493,يوليو,45136,508602,نعم,نعم,نعم,نعم,لا,شكر
5494,يوليو,45136,509106,نعم,نعم,نعم,نعم,لا,شكر
5495,يوليو,45136,509131,نعم,نعم,نعم,نعم,لا,شكر
5496,يوليو,45136,510118,نعم,نعم,نعم,نعم,لا,شكر
5497,يوليو,45136,510739,نعم,نعم,نعم,نعم,لا,شكر
5498,يوليو,45136,511028,نعم,نعم,نعم,نعم,لا,شكر
5499,يوليو,45136,511617,نعم,نعم,نعم,نعم,لا,شكر
5500,يوليو,45136,511759,نعم,نعم,نعم,نعم,لا,شكر
